Mean,Std,Max,Min,Kurtosis,Skew,Dominant Frequency,Dominant Amplitude,Spectral Energy,Envelope Mean,Envelope Std,Envelope Dominant Frequency,Envelope Dominant Amplitude,Label,Signal Name
-0.0036661650390625,0.02897772845419777,0.096092,-0.119631,0.2643837727134084,-0.12289125789616898,12032.0,230.58051683671317,283964.2700891804,0.035555165186495145,0.020704791439377965,0.0,910.2122287742758,0,file108.xlsx_vert
0.038143861640625,0.21966538106400074,0.561511,-0.490346,-0.8135435560183626,-0.005797717651404378,12032.0,2868.329071034202,16765017.41383372,0.2907316760310147,0.11591285898767335,0.0,7442.730906393976,0,file109.xlsx_vertbleu
-0.0036918842578125,0.02845473329253499,0.092342,-0.119833,0.17612023793730813,-0.11627148735757527,12032.0,227.1008651268651,274245.79502659466,0.035063389176823244,0.020088114006260867,0.0,897.622762926675,0,file109.xlsx_vert
0.0406946265234375,0.2219382758162901,0.569134,-0.492785,-0.8210240564972615,-0.006395375804112978,12032.0,2898.2240286512138,17225712.709296957,0.29424057117920066,0.11658359770156748,0.0,7532.5586221875365,0,file11.xlsx_vertbleu
-0.0037927275,0.028822458618732654,0.087902,-0.112697,0.20287619169699367,-0.12021312898932329,12032.0,229.81153028068812,281642.1456892624,0.03537491941662073,0.020602622008942455,0.0,905.5979370654906,0,file11.xlsx_vert
0.03640946046875,0.21527723492206455,0.55834,-0.47943,-0.7933709186040545,-0.0043310418174922075,12032.0,2800.5209795834694,16054872.15286829,0.2838645728782996,0.11590998598002407,0.0,7266.933065684469,0,file110.xlsx_vertbleu
-0.0036706576953125,0.028211390834000476,0.099928,-0.111118,0.28083233373274874,-0.13648154424191727,11972.0,225.59880469268782,269624.94377318607,0.03454200061290211,0.020299977023029686,0.0,884.2752156902941,0,file110.xlsx_vert
0.035995417773437496,0.21653628074645345,0.551083,-0.494615,-0.7993613091607878,-0.007707935534097106,12032.0,2789.2136052774204,16213374.864870142,0.28549019037611667,0.11647718827603061,0.0,7308.548873628586,0,file111.xlsx_vertbleu
-0.0037115752343750003,0.02892832187899347,0.106935,-0.128657,0.2438156257318358,-0.14744233634440038,11972.0,227.5068384002809,283246.23125443794,0.03550857223465161,0.020654593023409284,0.0,909.0194492070814,0,file111.xlsx_vert
0.034003738046874996,0.2227112578428902,0.553034,-0.50919,-0.8137202735669748,-0.006280036869274487,12032.0,2865.918869712371,17010789.59034143,0.2941096214710801,0.11771317154871805,0.0,7529.206309659651,0,file112.xlsx_vertbleu
-0.003671287734375,0.029230163447443124,0.10016,-0.115655,0.27417340648516486,-0.12846934071148183,12032.0,230.05539278636888,288803.7703292649,0.03585609434719684,0.020895544072418327,0.0,917.9160152882392,0,file112.xlsx_vert
0.033389022734374996,0.21961021622085297,0.558645,-0.510532,-0.805601514879347,-0.005434027437338957,12032.0,2851.854634323881,16534168.35407756,0.2898052501562604,0.11655477106934305,0.0,7419.014404000267,0,file113.xlsx_vertbleu
-0.00365897890625,0.02854726572910665,0.093384,-0.123663,0.25265885797466403,-0.13815614007419777,12032.0,228.3401136498005,275815.6046951165,0.034946246943564165,0.0205436244360388,0.0,894.6239217552427,0,file113.xlsx_vert
0.0338747112890625,0.22354798830443046,0.555291,-0.501262,-0.8162694071910157,-0.005718035276172237,12032.0,2907.550825126789,17127406.038848985,0.29550350881507226,0.11735662944605225,0.0,7564.88982566585,0,file114.xlsx_vertbleu
-0.0036869003124999997,0.02895861279196409,0.100758,-0.112527,0.2855414068752862,-0.1262441367009167,12032.0,231.39326611710706,283701.3116675428,0.03543687454412756,0.020857220278893317,0.0,907.1839883296657,0,file114.xlsx_vert
0.035744383359375,0.22061808939686586,0.555108,-0.510166,-0.8185743815229545,-0.006851109979308644,12032.0,2879.0790558134513,16786274.222553574,0.29199191041904377,0.11559865128393108,0.0,7474.992906727521,0,file115.xlsx_vertbleu
-0.0036559591796875,0.02859936423231316,0.088884,-0.10991,0.21714671441021638,-0.13037898769434283,12032.0,228.89445227595982,276776.71355919284,0.03513536186523407,0.02036466158546145,0.0,899.4652637499921,0,file115.xlsx_vert
0.038216635781249994,0.21549246906780792,0.553339,-0.491078,-0.7925651084456282,-0.005635789479219103,12032.0,2803.4377132807326,16173638.060760556,0.284277644549045,0.11627871728146834,0.0,7277.507700455553,0,file116.xlsx_vertbleu
-0.0036664350390625,0.028237487363248312,0.093994,-0.114527,0.27690216972021053,-0.14758201073306537,11972.0,225.43880903077678,270087.34624691645,0.034568905960173237,0.02032596507861464,0.0,884.9639925804349,0,file116.xlsx_vert
0.037371348476562496,0.21817244431586755,0.559194,-0.490224,-0.8036161279484406,-0.005836428900675474,12032.0,2830.310882780098,16512593.929008821,0.28814183812934385,0.11648740884206936,0.0,7376.431056111202,0,file117.xlsx_vertbleu
-0.0037124968359375,0.028387347001029614,0.094909,-0.110941,0.25863978098220874,-0.14656150936573265,12032.0,226.80553263975614,273090.6682435889,0.03479020234086757,0.02037418068082077,0.0,890.6291799262098,0,file117.xlsx_vert
0.039408870273437493,0.22324543869067892,0.574928,-0.496993,-0.8121762406561328,-0.005827647183052763,12032.0,2900.2329704112717,17348900.21576911,0.2953735986490266,0.11825627185416047,0.0,7561.564125415081,0,file118.xlsx_vertbleu
-0.00370299046875,0.02881200776848902,0.097855,-0.117162,0.27450497668301166,-0.13124072428733913,12032.0,230.67752832525426,281003.97001828754,0.03530437714367643,0.02067792708623621,0.0,903.7920548781165,0,file118.xlsx_vert
0.04233757019531249,0.22188355525618664,0.57133,-0.494554,-0.8175343641884867,-0.006002368618111791,12032.0,2892.9116247374936,17307152.40663014,0.29430589489528797,0.1167952055609632,0.0,7534.230909319373,0,file119.xlsx_vertbleu
-0.0036779187109375,0.028657501623425483,0.094488,-0.123278,0.20596253721729596,-0.12373280976739148,12032.0,229.48553263292484,277973.08457493124,0.03529346154632774,0.020258415975750073,0.0,903.51261558599,0,file119.xlsx_vert
0.035411440429687496,0.22046174998095944,0.55401,-0.489919,-0.809157342664395,-0.006724537623609911,12032.0,2836.355801053794,16748157.827190686,0.29097125164923304,0.11745835559530318,0.0,7448.864042220366,0,file12.xlsx_vertbleu
-0.0036958626171875,0.029032695233908154,0.096446,-0.12856,0.2689637913206715,-0.1448162141897948,12032.0,229.0814103738636,285152.4315483726,0.03565655970744071,0.02068970523281333,0.0,912.8079285104819,0,file12.xlsx_vert
0.04490968929687499,0.21647862413694394,0.562731,-0.480162,-0.7982113170683229,-0.005742876092804447,12032.0,2822.525885146841,16677845.597282302,0.2864418644382622,0.11702101695759443,0.0,7332.911729619513,0,file120.xlsx_vertbleu
-0.0037273458984375,0.02827607596856124,0.095775,-0.110154,0.28614793758893686,-0.1275220503781019,12032.0,224.88849613157578,271097.08210267784,0.034620410129639956,0.020356650152752825,0.0,886.2824993187829,0,file120.xlsx_vert
0.043045536093749996,0.2168804653348483,0.567854,-0.483272,-0.7980958144476755,-0.005783880645093253,12032.0,2816.231453763486,16627450.475301528,0.2868030007335655,0.11692394419639937,0.0,7342.156818779277,0,file121.xlsx_vertbleu
-0.0037124983203125,0.028437145803316122,0.095763,-0.117662,0.2896596560005502,-0.14399795941308252,12032.0,226.31586773880485,274017.9265430374,0.03486588967904183,0.020383687169950076,0.0,892.5667757834706,0,file121.xlsx_vert
0.0394384593359375,0.22266756102842597,0.56828,-0.500408,-0.8136780914635455,-0.005705957477862274,12032.0,2893.3660292654135,17265981.308181535,0.2945789319288721,0.11806903434399033,0.0,7541.2206573791245,0,file122.xlsx_vertbleu
-0.0036389996484375,0.028916967720739747,0.095501,-0.11882,0.25507611484173065,-0.1203577070376578,12032.0,230.9259625535524,282681.5125746593,0.035401822576273896,0.02079267121963972,0.0,906.2866579526117,0,file122.xlsx_vert
0.037685138515625,0.22100613446311165,0.553705,-0.48998,-0.817855215430392,-0.007190303206415609,12032.0,2849.0962136030694,16935829.752658214,0.29252944519331037,0.11633622075314229,0.0,7488.753796948745,0,file123.xlsx_vertbleu
-0.0036683604296875,0.029028691814113865,0.103331,-0.119083,0.1435851514391837,-0.11755453724639203,12032.0,228.19379259669972,284943.50474316435,0.0358322915293374,0.020367462548740868,0.0,917.3066631510376,0,file123.xlsx_vert
0.044725290546875,0.2224671501023407,0.568158,-0.487602,-0.8192660251030475,-0.006007613955717923,12032.0,2898.20968899236,17528367.62461752,0.2953452354122706,0.11728088513574615,0.0,7560.838026554127,0,file124.xlsx_vertbleu
-0.003682427578125,0.028910318786757483,0.094165,-0.10974,0.26930992301513923,-0.12255013733923821,12032.0,230.38734757718098,282763.92374148034,0.03541600438494545,0.02075764693457686,0.0,906.6497122546037,0,file124.xlsx_vert
0.04443773804687501,0.2172752830818812,0.554498,-0.489309,-0.8015820562295395,-0.006769568588789907,12032.0,2832.233777343253,16763441.617849527,0.28767552850057654,0.11676724840109431,0.0,7364.493529614759,0,file125.xlsx_vertbleu
-0.0036708326953125005,0.028324809704545036,0.08986,-0.117058,0.2624825261308823,-0.13852878464970192,12032.0,225.79790087583896,271726.8754172517,0.03469557449067622,0.020353907678980553,0.0,888.2067069613113,0,file125.xlsx_vert
0.0418310009765625,0.21587530097434984,0.548095,-0.48565,-0.794882009960522,-0.0050443290103648975,12032.0,2800.3759229320026,16417359.009910204,0.28521855571027616,0.1166382957082269,0.0,7301.59502618307,0,file126.xlsx_vertbleu
-0.0036823318359375003,0.028265292047354965,0.091,-0.111929,0.2529209778850938,-0.14224851586403442,12032.0,224.79732521698747,270678.6882869869,0.03462265148554081,0.02031464921036423,0.0,886.3398780298448,0,file126.xlsx_vert
0.036553918046874995,0.22156669999420764,0.57694,-0.495713,-0.8112574730904529,-0.006614970617726935,12032.0,2873.31541040496,16962079.408858865,0.2927776486265101,0.11747774443999076,0.0,7495.107804838659,0,file127.xlsx_vertbleu
-0.0037414544921875004,0.02856205594893951,0.093342,-0.115277,0.26082242911799813,-0.14307977019624998,12032.0,229.18271276997945,276492.3975430909,0.034993859427718474,0.020518532963282328,0.0,895.842801349593,0,file127.xlsx_vert
0.035346422265625004,0.22327251795641548,0.565109,-0.505043,-0.8174577024357057,-0.0062156272253253205,12032.0,2902.3590872283576,17153837.10486717,0.2954496851866566,0.1168763775527558,0.0,7563.511940778408,0,file128.xlsx_vertbleu
-0.0036570592187499997,0.028895110548726642,0.096519,-0.113905,0.23530301326031333,-0.12155027217969956,12032.0,230.55446974325517,282353.8520166883,0.03550528456575644,0.020557326508564882,0.0,908.9352848833651,0,file128.xlsx_vert
0.039607523671875006,0.21889086686482903,0.579502,-0.495774,-0.809686439768448,-0.0068317823155474985,12032.0,2856.060374711877,16728289.370117346,0.28966369102937267,0.11614684472543643,0.0,7415.390490351941,0,file129.xlsx_vertbleu
-0.003682036875,0.028367807679280405,0.100477,-0.113673,0.2563877596478443,-0.1299479953294829,12032.0,226.6368553741592,272579.68863348896,0.034842354862871946,0.020224554850615417,0.0,891.9642844895219,0,file129.xlsx_vert
0.0414616476171875,0.21639302688637357,0.564682,-0.486748,-0.8039240059879029,-0.004086815333048785,12032.0,2825.5760816401726,16470529.695849823,0.28606232542523885,0.11635844408354162,0.0,7323.195530886115,0,file13.xlsx_vertbleu
-0.0037814364453125,0.028363415752188727,0.097269,-0.111087,0.25269843242182555,-0.1395307276632217,11972.0,226.05397824751142,272984.1851292763,0.0347653761792397,0.020362571800112545,0.0,889.9936301885364,0,file13.xlsx_vert
0.039739043046875,0.21543632060231047,0.548156,-0.481442,-0.7950764196965387,-0.0031108859529911173,12032.0,2799.572737854783,16243487.969500292,0.2843864509723316,0.11631489375361209,0.0,7280.293144891688,0,file130.xlsx_vertbleu
-0.0037174717968750004,0.028197672468877555,0.08842,-0.118692,0.2469340325140883,-0.1341795886137373,11972.0,224.68429859246953,269598.0391832858,0.03459569120975905,0.02017858290695381,0.0,885.6496949698317,0,file130.xlsx_vert
0.04045560929687499,0.2204739725622298,0.573891,-0.493822,-0.8082510124683271,-0.006089803826385654,12032.0,2860.281936866776,17000715.518593747,0.2916355288868664,0.1174857478446882,0.0,7465.869539503779,0,file131.xlsx_vertbleu
-0.0036674394921874997,0.028626563797447074,0.097519,-0.130408,0.28851854416233635,-0.13761288539476565,12032.0,228.93545299997666,277341.8718196461,0.03504743641792403,0.020593384059231314,0.0,897.2143722988551,0,file131.xlsx_vert
0.03817211746093751,0.22365620887025608,0.566695,-0.502665,-0.8182660963409596,-0.006142744346742673,12032.0,2905.3773894208907,17346173.621093836,0.2960818969558493,0.11763001477065456,0.0,7579.696562069742,0,file132.xlsx_vertbleu
-0.0036934360546875006,0.02904905570527646,0.100343,-0.112673,0.2534048693737363,-0.11834682353479552,12032.0,231.20592432712067,285452.0372223641,0.03555030056526265,0.020916806206614468,0.0,910.087694470724,0,file132.xlsx_vert
0.03380380832031251,0.21984122024452601,0.554864,-0.509983,-0.8142275992299877,-0.00724557567178877,12032.0,2866.449796510959,16585703.711308114,0.29073823941062327,0.11521411234241945,0.0,7442.898928911957,0,file133.xlsx_vertbleu
-0.0036925517578125,0.02866152514345466,0.09697,-0.110051,0.23517269778129402,-0.13004131416716408,12032.0,228.05115758277438,278119.32922613167,0.0351627106300987,0.020498407303539714,0.0,900.1653921305268,0,file133.xlsx_vert
0.0381979619921875,0.21532420636110328,0.548278,-0.472722,-0.796594519620653,-0.005117728866956763,12032.0,2774.718886235498,16148949.057539921,0.2839989800696456,0.11633009204026025,0.0,7270.373889782927,0,file134.xlsx_vertbleu
-0.0037182701953125,0.028507029452313697,0.097611,-0.117741,0.19823848444142733,-0.12799091728389717,11972.0,229.64165283566797,275350.08421792404,0.03501947472394417,0.020316578346103203,0.0,896.4985529329707,0,file134.xlsx_vert
0.030691512421875,0.2154472562453316,0.547729,-0.487968,-0.792338898590426,-0.004679837240140473,12032.0,2797.7337531190774,15827421.000663823,0.28358736824167285,0.11556475047852487,0.0,7259.836626986825,0,file135.xlsx_vertbleu
-0.0037121346875,0.028207439445019418,0.095013,-0.11363,0.2879945413856002,-0.14073107126935006,11972.0,224.9378330901764,269752.5596668303,0.03448917965305907,0.020386163552037814,0.0,882.9229991183122,0,file135.xlsx_vert
0.03673065289062501,0.21889877304169827,0.551632,-0.490285,-0.8063137720121372,-0.004825649236095518,12032.0,2834.7445046614803,16585502.66433774,0.28911120542567764,0.11660694749813691,0.0,7401.246858897347,0,file136.xlsx_vertbleu
-0.0037035157421875004,0.02849748124418579,0.08964,-0.115289,0.26185192974400007,-0.14564269950019543,12032.0,227.35691615195515,275099.9254679355,0.03494520158993872,0.020414740777525805,0.0,894.5971607024312,0,file136.xlsx_vert
0.039845489765625006,0.22355054970900118,0.567366,-0.509739,-0.8156049848187936,-0.005394757567525777,12032.0,2900.187249777076,17416243.06453472,0.29591348973210285,0.11820553139212872,0.0,7575.385337141833,0,file137.xlsx_vertbleu
-0.0037190163671875,0.02883031909265762,0.100666,-0.129243,0.27307544139793594,-0.12850422082684274,12032.0,230.73139038629776,281427.77217973,0.03532583709059918,0.020695189114802955,0.0,904.3414295193392,0,file137.xlsx_vert
0.04061225550781249,0.22124370605750465,0.571879,-0.50053,-0.820604895951738,-0.007133260594422029,12032.0,2882.6843765934805,17120453.209127586,0.2933694558591189,0.11610883418606875,0.0,7510.258069993442,0,file138.xlsx_vertbleu
-0.003699268671875,0.02868256309694102,0.095299,-0.115082,0.19562874022072885,-0.11276510423143643,12032.0,228.74287803370916,278547.1657299283,0.03535926134879797,0.020218456002789376,0.0,905.1970905292281,0,file138.xlsx_vert
0.036436346875,0.21603840678111821,0.540959,-0.488456,-0.7982233231051588,-0.00439933493490776,12032.0,2811.0694638082587,16163729.594116531,0.2850059892710539,0.11594981663866083,0.0,7296.15332533898,0,file139.xlsx_vertbleu
-0.0036621062890625,0.028227584237181528,0.097861,-0.113978,0.25975814452425094,-0.1223437419850285,11972.0,224.83103436906367,269883.27732672356,0.0345808275588639,0.02027733352252805,0.0,885.269185506916,0,file139.xlsx_vert
0.042004988984375,0.21592447943433588,0.549619,-0.486565,-0.7980495182190963,-0.0064893515471408985,12032.0,2803.6495403851895,16433877.029631896,0.2853048029417503,0.11667194929640949,0.0,7303.802955308808,0,file14.xlsx_vertbleu
-0.0037590157421875,0.028324102652808304,0.094574,-0.11507,0.2405265191460879,-0.14469599807546538,11972.0,226.55681538439842,272143.21026606933,0.03475440836663336,0.020267482795611334,0.0,889.7128541858142,0,file14.xlsx_vert
0.0343370158203125,0.21756354778947457,0.564012,-0.491993,-0.8010590996368427,-0.006434166717886725,12032.0,2819.2092714424202,16283059.702294134,0.2870490592498873,0.11597266450734581,0.0,7348.455916797114,0,file140.xlsx_vertbleu
-0.0037203142187500005,0.02843479854404471,0.092037,-0.11571,0.22590242581890685,-0.13702206002735715,12032.0,226.5171829850712,274012.3217146953,0.03488811811901214,0.020340488882573976,0.0,893.1358238467109,0,file140.xlsx_vert
0.03505277984375,0.22302802413065817,0.569805,-0.513947,-0.8129347614899847,-0.005450691507371908,12032.0,2892.7472882361594,17104528.38286217,0.294743233302206,0.11763548238920112,0.0,7545.426772536473,0,file141.xlsx_vertbleu
-0.0036880991406249997,0.028927461599764923,0.108472,-0.128041,0.29714335113871293,-0.11715816535383802,12032.0,230.63994898551056,283116.1678129474,0.035371545874588704,0.020881850462659803,0.0,905.5115743894708,0,file141.xlsx_vert
0.041064082265624996,0.22216457846322166,0.560657,-0.489004,-0.8214443725590725,-0.005839263915892526,12032.0,2889.237669265752,17278440.894254,0.2947017972707853,0.11641008866782568,0.0,7544.366010132105,0,file142.xlsx_vertbleu
-0.003662546875,0.028901613980823852,0.09766,-0.110721,0.2181484842102992,-0.11508852074861667,12032.0,229.6526423385047,282503.3439122527,0.035434897497655896,0.02069755703596905,0.0,907.1333759399911,0,file142.xlsx_vert
0.03895934199218751,0.21655772874625348,0.556145,-0.49309,-0.8026400028010481,-0.005303778696307932,12032.0,2815.4877005796884,16362010.353664057,0.2861397031535542,0.1159154120704738,0.0,7325.176400730988,0,file143.xlsx_vertbleu
-0.0036257110546875,0.028336569112837707,0.093604,-0.113289,0.23688652152269452,-0.1330746139201956,12032.0,224.54019392244362,271729.49453479634,0.03471472524580921,0.020345904437398765,0.0,888.6969662927156,0,file143.xlsx_vert
0.0389124479296875,0.21638645226949144,0.550351,-0.491322,-0.7996095165627422,-0.006244664413914359,12032.0,2801.000032661071,16335323.267221779,0.28572656373734645,0.11627854186048879,0.0,7314.60003167607,0,file144.xlsx_vertbleu
-0.0036689588281250004,0.02831969771999377,0.099611,-0.112307,0.25298666495396294,-0.1509372652542486,12032.0,224.69556191546155,271623.0566138398,0.03472119430653252,0.02029557762355567,0.0,888.8625742472325,0,file144.xlsx_vert
0.0372446261328125,0.21678514219494646,0.56017,-0.487297,-0.8023670506755542,-0.006168599474979276,12032.0,2784.189900612691,16308672.382172586,0.28603592543423406,0.11645687362920962,0.0,7322.519691116391,0,file145.xlsx_vertbleu
-0.003685339296875,0.028873806354110004,0.100904,-0.120333,0.20869217989345712,-0.1290331774566732,11972.0,228.60034256375897,282086.64907598513,0.03548210449906716,0.02054252572295856,0.0,908.3418751761192,0,file145.xlsx_vert
0.03755422828125,0.22212835428599784,0.574745,-0.503458,-0.8131668725577108,-0.0056783397285020696,12032.0,2876.4310049162964,17092323.085472096,0.29367380381865943,0.11767758145266531,0.0,7518.049377757681,0,file146.xlsx_vertbleu
-0.0036803920312499998,0.02873445516132346,0.095519,-0.118387,0.27165511951591004,-0.1406683903188317,12032.0,229.20115144412523,279432.1928515506,0.03519038640329673,0.02065235362615637,0.0,900.8738919243965,0,file146.xlsx_vert
0.0397561804296875,0.2231328458274074,0.575842,-0.49742,-0.8166331128550572,-0.005404915942132139,12032.0,2896.0343334632444,17350450.992008172,0.2957061759787558,0.11711082297533444,0.0,7570.078105056149,0,file147.xlsx_vertbleu
-0.0036674708203125,0.028824576969185653,0.097025,-0.115856,0.23957410094670806,-0.1253307862396312,12032.0,229.76635023802433,281069.7880914934,0.03546789310084056,0.020425263177935943,0.0,907.9780633815182,0,file147.xlsx_vert
0.040645705390625,0.21817244513287462,0.555901,-0.482357,-0.8109679441705557,-0.004938308066168017,12032.0,2838.9403003860507,16680013.310929805,0.288809635034755,0.115928849273515,0.0,7393.526656889728,0,file148.xlsx_vertbleu
-0.0036858582421875003,0.02835017362573635,0.092695,-0.118753,0.22773062542257305,-0.11801139496120883,12032.0,225.67153215610762,272270.43632482935,0.034820977326709905,0.02021261395286943,0.0,891.4170195637735,0,file148.xlsx_vert
0.04464377121093749,0.21563570515735478,0.553644,-0.481503,-0.7956870528007602,-0.00426539344568267,12032.0,2792.792871695686,16542888.162431823,0.2852043803711539,0.11682910869683284,0.0,7301.23213750154,0,file149.xlsx_vertbleu
-0.0036908582812499994,0.028417510528869896,0.092458,-0.115924,0.25459982152908855,-0.1413620832991632,11972.0,224.80335530781232,273547.17080112547,0.034839436686374604,0.020370219359689308,0.0,891.88957917119,0,file149.xlsx_vert
0.03682858730468749,0.22170375635560155,0.551693,-0.510471,-0.8128366485190743,-0.006356278310620178,12032.0,2879.4326503646535,16995200.455338985,0.29297728329950634,0.11758298335367252,0.0,7500.218452467364,0,file15.xlsx_vertbleu
-0.0037873748437500005,0.02869202470665098,0.095629,-0.116003,0.28154237408267857,-0.1419242679741869,12032.0,229.19762957156453,279157.32865169586,0.035178199833654375,0.020574325958653463,0.0,900.5619157415522,0,file15.xlsx_vert
0.0422781040234375,0.22099977282629835,0.578221,-0.498762,-0.8080191990452912,-0.006333388832839714,12032.0,2861.666060809427,17175599.262730595,0.29256448972788035,0.11779325147957834,0.0,7489.650937033739,0,file150.xlsx_vertbleu
-0.0036727277343750002,0.02874757317264493,0.101593,-0.122236,0.301561149589856,-0.12309044373247678,12032.0,228.76912838948328,279642.3540907913,0.03516569178462964,0.020729420986043554,0.0,900.2417096865188,0,file150.xlsx_vert
0.042526837851562506,0.22334181411118964,0.56389,-0.50297,-0.8194952328218492,-0.006302855029168907,12032.0,2894.139489188368,17530429.66241931,0.2961295438927632,0.11780896784819911,0.0,7580.916323654737,0,file151.xlsx_vertbleu
-0.0036492626171875,0.02904993281301626,0.098666,-0.115058,0.23374542886791483,-0.11593470829641653,12032.0,230.1126196795325,285256.079502,0.03553820385826884,0.02093203321474129,0.0,909.7780187716824,0,file151.xlsx_vert
