RMS,Skewness,Kurtosis,Mean,Max,Label,Signal Name
0.028567585297653544,-0.1330746139201956,0.23688652152269452,-0.0036257110546875,0.093604,0,file143.xlsx_vert
0.02855637473199805,-0.1509372652542486,0.25298666495396294,-0.0036689588281250004,0.099611,0,file144.xlsx_vert
0.029108047325571918,-0.1290331774566732,0.20869217989345712,-0.003685339296875,0.100904,0,file145.xlsx_vert
0.028969193963964496,-0.1406683903188317,0.27165511951591004,-0.0036803920312499998,0.095519,0,file146.xlsx_vert
0.02905695406732012,-0.1253307862396312,0.23957410094670806,-0.0036674708203125,0.097025,0,file147.xlsx_vert
0.028588772194532916,-0.11801139496120883,0.22773062542257305,-0.0036858582421875003,0.092695,0,file148.xlsx_vert
0.028656191992494452,-0.1413620832991632,0.25459982152908855,-0.0036908582812499994,0.092458,0,file149.xlsx_vert
0.028940913772272994,-0.1419242679741869,0.28154237408267857,-0.0037873748437500005,0.095629,0,file15.xlsx_vert
0.028981233450759508,-0.12309044373247678,0.301561149589856,-0.0036727277343750002,0.101593,0,file150.xlsx_vert
0.029278246431266353,-0.11593470829641653,0.23374542886791483,-0.0036492626171875,0.098666,0,file151.xlsx_vert
0.028755330081491795,-0.1365477140131234,0.23330732921582387,-0.003689373359375,0.096903,0,file152.xlsx_vert
0.028584322781841174,-0.1436606988377591,0.32161281848372303,-0.003709568046875,0.097861,0,file153.xlsx_vert
0.028696071902304443,-0.15118774335418556,0.2952845985953858,-0.0036883058984375,0.093415,0,file154.xlsx_vert
0.029222580938244754,-0.1284353874340927,0.2785195339335207,-0.003678276953125,0.107747,0,file155.xlsx_vert
0.029473210400210528,-0.10935132168300878,0.3010882447655785,-0.00369437265625,0.105057,0,file156.xlsx_vert
0.028818640292195892,-0.12222990525100318,0.2103331689824537,-0.0037030931640625003,0.101245,0,file157.xlsx_vert
0.028495964540902405,-0.12204185042929783,0.25997661899023417,-0.0037313015234374997,0.094061,0,file158.xlsx_vert
0.02880117006121385,-0.1402123885872,0.24871985690720955,-0.0037317605859374997,0.093952,0,file159.xlsx_vert
0.029141446414899533,-0.1263597227560416,0.22331491372932089,-0.0037817908203125,0.096958,0,file16.xlsx_vert
0.029299332208752936,-0.11841313276031248,0.2916253131285411,-0.0037260299609375,0.105502,0,file160.xlsx_vert
0.029125778241405657,-0.12231890203944888,0.23366560414421178,-0.0036647300390625004,0.09225,0,file161.xlsx_vert
0.028550690168864842,-0.13324831501568338,0.27262450933001237,-0.003732706953125,0.098276,0,file162.xlsx_vert
0.02863455293308244,-0.1532716817345575,0.26420230215041274,-0.003713851640625,0.099471,0,file163.xlsx_vert
0.02907689099212651,-0.1362336020010548,0.310135186592027,-0.0036992461328125004,0.103746,0,file164.xlsx_vert
0.02909199971464516,-0.12175043585416524,0.20371680252262037,-0.0036723050390625,0.097964,0,file165.xlsx_vert
0.028595037445675944,-0.12129659961278248,0.2487750731866143,-0.003700253203125,0.098465,0,file166.xlsx_vert
0.029423304476668126,-0.12407247670821522,0.18763536487621257,-0.0036938740624999997,0.095684,0,file167.xlsx_vert
0.028593328735841486,-0.13903423617024102,0.2201610338288802,-0.0036949737890624996,0.088987,0,file168.xlsx_vert
0.029100990838601345,-0.12598237569959306,0.24003863702715655,-0.00367986578125,0.102807,0,file169.xlsx_vert
0.02855153936294006,-0.12280194426248921,0.19581778909159375,-0.00373951625,0.090524,0,file17.xlsx_vert
0.02926980020800823,-0.11994939225772189,0.26476487142600114,-0.0036953198437500003,0.105344,0,file170.xlsx_vert
0.028719316649430802,-0.1370047285624706,0.23775749724728623,-0.0037178508203124998,0.096062,0,file171.xlsx_vert
0.028470277728913786,-0.13621089818888465,0.2772853943579676,-0.003693790625,0.097562,0,file172.xlsx_vert
0.028824928549225057,-0.1426911585245223,0.24550504659644234,-0.0037075345703125005,0.099446,0,file173.xlsx_vert
0.029168965690221923,-0.12531792750554743,0.2982279665910772,-0.0037079871093749998,0.101099,0,file174.xlsx_vert
0.02878899586809182,-0.12231288437999863,0.1572706308919014,-0.0037356912109375003,0.091671,0,file175.xlsx_vert
0.028497340484287,-0.13169035058450357,0.23609489526177097,-0.0037229798046874998,0.090122,0,file176.xlsx_vert
0.028868930435898284,-0.13301408202529863,0.23985451254889334,-0.0037557335937499995,0.093488,0,file177.xlsx_vert
0.028918659415699252,-0.14298596015863926,0.22794996878315787,-0.0036791769140625,0.093238,0,file178.xlsx_vert
0.029380148939240472,-0.11880736050155694,0.2608594703914946,-0.0037607961718749993,0.111613,0,file179.xlsx_vert
0.028592289247549713,-0.14108240557229304,0.2591415816409097,-0.003766536796875,0.092964,0,file18.xlsx_vert
0.029017531586291178,-0.12982701968283153,0.23377502044148013,-0.003665915078125,0.098221,0,file180.xlsx_vert
0.028534070438986977,-0.14030766823703858,0.2899295478345665,-0.0036820600390625,0.099532,0,file181.xlsx_vert
0.0286440372189717,-0.15041032322322026,0.2453056321494711,-0.0037420986328124996,0.092945,0,file182.xlsx_vert
0.029105009242518878,-0.13643165364456267,0.31117286344874984,-0.003709104375,0.103319,0,file183.xlsx_vert
0.029089981827133026,-0.1265240836416117,0.1918698361885829,-0.0037026936328125,0.09594,0,file184.xlsx_vert
0.028466197326990142,-0.13096277367264883,0.2596044101684698,-0.0037455898437499997,0.091171,0,file185.xlsx_vert
0.028589691825207764,-0.14034946105062304,0.26320856826427397,-0.0037158805859375,0.097574,0,file186.xlsx_vert
0.028982464304035425,-0.1225712338901445,0.2537492088259796,-0.0036855814843749996,0.1008,0,file187.xlsx_vert
0.02924348616805277,-0.11604047503771686,0.24790413920596688,-0.003732673671875,0.095208,0,file188.xlsx_vert
0.028847399177561402,-0.15210620055293458,0.2396616484724694,-0.0036860415234375,0.097324,0,file189.xlsx_vert
0.028969586760296456,-0.13200483265350982,0.2812199137679787,-0.003770261875,0.105758,0,file19.xlsx_vert
0.02859911830049628,-0.13763665739892847,0.232420983837633,-0.0036581196875,0.095049,0,file190.xlsx_vert
0.028518632096116263,-0.1444510116113008,0.2635527057055631,-0.0036664749609375004,0.092116,0,file191.xlsx_vert
0.028760843470515062,-0.14859986173836598,0.2963354080438725,-0.0036753214843750002,0.09547,0,file192.xlsx_vert
0.02913167914198967,-0.1252674310341705,0.2651429132529195,-0.0036937639453125,0.10027,0,file193.xlsx_vert
0.0287404616808315,-0.11616936270607638,0.2588798169385802,-0.0037308894531250004,0.096739,0,file194.xlsx_vert
0.028527906086895587,-0.13759383163744293,0.2539692031441554,-0.0037250170312499997,0.092714,0,file195.xlsx_vert
0.0287620426371136,-0.13760598055944617,0.30682386464388633,-0.003672470703125,0.10091,0,file196.xlsx_vert
0.029178226374069506,-0.1164659124801197,0.2630511230576209,-0.0037091263671875,0.098263,0,file197.xlsx_vert
0.028980816089003575,-0.11891819558033662,0.22802538721756838,-0.0036931181640624993,0.091579,0,file198.xlsx_vert
0.02841811788593032,-0.1374624078047758,0.29138468743338697,-0.0036610761328125002,0.0925,0,file199.xlsx_vert
0.029285353527618838,-0.11204305376833014,0.2493102041298041,-0.0037200535546875,0.093921,0,file2.xlsx_vert
0.02924113597205971,-0.11602563922249774,0.26365547891529895,-0.0037794550000000006,0.094586,0,file20.xlsx_vert
0.029276947158097064,-0.1351296200259427,0.2676847912883966,-0.0036742574609375,0.100459,0,file200.xlsx_vert
0.028630156356748645,-0.14559058500222657,0.2720827590994812,-0.003664535390625,0.097513,0,file201.xlsx_vert
0.029029561970616426,-0.12640191390424846,0.2750738239194641,-0.00371712921875,0.095653,0,file202.xlsx_vert
0.029089188380150097,-0.11765229412901493,0.22373294720323278,-0.0037178170312499995,0.103581,0,file203.xlsx_vert
0.028469436231672342,-0.11085902394466732,0.23444119928018958,-0.0037177683203125002,0.091348,0,file204.xlsx_vert
0.028623526807226667,-0.13573852778307283,0.25895325083377907,-0.0036985744140625,0.09375,0,file205.xlsx_vert
0.029078255248792786,-0.12722691591566063,0.301978363667462,-0.0037333725390625004,0.114827,0,file206.xlsx_vert
0.02920843762142922,-0.12608974992140842,0.24540917620646407,-0.0036744072656250005,0.093482,0,file207.xlsx_vert
0.028717952631373507,-0.1339655959299581,0.2354657148533521,-0.0037661565625,0.093604,0,file208.xlsx_vert
0.02848085781519125,-0.14548052492041733,0.2466002585524456,-0.0037315472656250003,0.088908,0,file209.xlsx_vert
0.02872600756843521,-0.13305329631305782,0.2222221420231394,-0.0037555428125,0.093073,0,file21.xlsx_vert
0.028842342028405993,-0.15266152622764617,0.287705999674817,-0.0037599783984375,0.101288,0,file210.xlsx_vert
0.029276590129434045,-0.12604845355285432,0.2127243072297893,-0.003674534609375,0.104344,0,file211.xlsx_vert
0.029065364329147064,-0.12138650368700496,0.2442311919288045,-0.0037367463671875,0.10388,0,file212.xlsx_vert
0.0287365780402252,-0.12735625663012617,0.20238524200832764,-0.003737034453125,0.09758,0,file213.xlsx_vert
0.02852623952234591,-0.1323285838182933,0.2608872993241045,-0.00373130890625,0.094464,0,file214.xlsx_vert
0.028850814327465536,-0.13330544017658713,0.2639865087918949,-0.0037297473437500005,0.103965,0,file215.xlsx_vert
0.02928378074436401,-0.11447532792438131,0.2687381114145331,-0.003732671328125,0.110906,0,file216.xlsx_vert
0.029010039548918988,-0.12206224399094266,0.18602518853359573,-0.0036844235156249998,0.089561,0,file217.xlsx_vert
0.028512673375280503,-0.14203584808866532,0.28380640837148574,-0.0037035627734374995,0.095946,0,file218.xlsx_vert
0.028674256696296717,-0.13888353188276029,0.23505032689354222,-0.0036743405078125003,0.098147,0,file219.xlsx_vert
0.028475902233103992,-0.14498201763295152,0.27833328245630495,-0.00372864734375,0.09719,0,file22.xlsx_vert
0.029150383061567024,-0.1286665694795944,0.29038850364338176,-0.0036558596093749997,0.102709,0,file220.xlsx_vert
0.02896429254857797,-0.1157762378254431,0.22934601111409858,-0.003673428828125,0.099794,0,file221.xlsx_vert
0.02961955768604378,-0.12927269600694144,0.2747599837705952,-0.0036958575781250004,0.099099,0,file222.xlsx_vert
0.028785944198902763,-0.12649713666310813,0.1956266213977509,-0.003672831640625,0.092525,0,file223.xlsx_vert
0.028496107727784093,-0.12897728303868558,0.2698032051918786,-0.0036743673046875005,0.106399,0,file224.xlsx_vert
0.028676033247883342,-0.14229534380234538,0.2562629539391299,-0.0036967425390625,0.097245,0,file225.xlsx_vert
0.029017794662355056,-0.13089045843466127,0.2941716770541052,-0.0037262380859375004,0.106521,0,file226.xlsx_vert
0.02918917554908117,-0.11283808786459586,0.23138195243909276,-0.00365488609375,0.107673,0,file227.xlsx_vert
0.02859463093103169,-0.13765274214499437,0.28975416997751857,-0.0036699194921875,0.099483,0,file228.xlsx_vert
0.028536793236493527,-0.14550004071605943,0.2483303530589649,-0.0036918097265624993,0.092561,0,file229.xlsx_vert
0.02959889833631178,-0.13141553240999418,0.22066979443597923,-0.0036940075390624995,0.096476,0,file23.xlsx_vert
0.028818416978241484,-0.14209483562180925,0.2961170128151793,-0.003704992265625,0.093897,0,file230.xlsx_vert
0.029207938012297194,-0.12158470536883169,0.2567293923200329,-0.0037077964453125,0.105655,0,file231.xlsx_vert
0.028720400235145632,-0.12047912484383479,0.2111085784756841,-0.0037255382812500003,0.100959,0,file232.xlsx_vert
0.02853765361829068,-0.1401102701528576,0.2744458947113859,-0.0037212325390625,0.092055,0,file233.xlsx_vert
0.028848485107692397,-0.14077274010900523,0.2174219156224333,-0.003707178828125,0.100099,0,file234.xlsx_vert
0.02887893370494975,-0.13018779832484462,0.23690256065908422,-0.0037355150390625,0.095488,0,file235.xlsx_vert
0.029293818248775045,-0.12735637488986815,0.29251310719555823,-0.0036509831250000004,0.104124,0,file236.xlsx_vert
0.028939349394575688,-0.12418305959740442,0.2169832037230841,-0.0037155335937499993,0.099227,0,file237.xlsx_vert
0.02847954963690983,-0.14129681212008682,0.23406369326675192,-0.0037487966015624995,0.093482,0,file238.xlsx_vert
0.028719747978381664,-0.1532798801409003,0.2878215038993357,-0.0036876383203124996,0.103142,0,file239.xlsx_vert
0.02881466090583273,-0.14845220570487616,0.2510588068473858,-0.003736565703125,0.094854,0,file24.xlsx_vert
0.02912203292061552,-0.1323558192155595,0.29883387376659787,-0.0037106785546874997,0.099593,0,file240.xlsx_vert
0.029018035922492455,-0.12130984241957893,0.21581039331419394,-0.0037164371093750003,0.096483,0,file241.xlsx_vert
0.02848844951882432,-0.12339010098969218,0.2673722704723551,-0.0037182537109374998,0.095434,0,file242.xlsx_vert
0.02859132437263463,-0.13597037296162304,0.20673569467847974,-0.0037375142578125005,0.088182,0,file243.xlsx_vert
0.029048476380661544,-0.12347809982918305,0.2842823716301912,-0.0036907516796875002,0.102105,0,file244.xlsx_vert
0.029139114532041054,-0.12890302465222994,0.24120795471660372,-0.0037377125,0.099873,0,file245.xlsx_vert
0.029201068572900182,-0.12158911243820528,0.2402867361565213,-0.0037069084375,0.098989,0,file246.xlsx_vert
0.028532789765104434,-0.12799128789228786,0.25196699056793825,-0.0036934004296874995,0.095153,0,file247.xlsx_vert
0.028452164303478713,-0.15140687074338488,0.25570669613439945,-0.0036817769921875004,0.095665,0,file248.xlsx_vert
0.028911566330312687,-0.13628803198888423,0.26165824415095207,-0.0036917513671875,0.096086,0,file249.xlsx_vert
0.02913450077594794,-0.1306678705385789,0.25155516538425626,-0.0037422519140625,0.09519,0,file25.xlsx_vert
0.029137255318547804,-0.11718819474887036,0.25453932396117107,-0.0036935617578125,0.107771,0,file250.xlsx_vert
0.02858857679646305,-0.11832496325640665,0.22426579033767746,-0.00370003890625,0.097775,0,file251.xlsx_vert
0.028541728818835918,-0.1385604998144106,0.24163017665286501,-0.00372345546875,0.098946,0,file252.xlsx_vert
0.02884349072469669,-0.1435005024213409,0.29048047782446584,-0.0037132494140625,0.102929,0,file253.xlsx_vert
0.029193185238367544,-0.11773435628956687,0.2778736003927418,-0.00371474125,0.10843,0,file254.xlsx_vert
0.028819324409527742,-0.1305376320918339,0.22253600431692222,-0.0037188605078124996,0.091183,0,file255.xlsx_vert
0.02947834330536678,-0.11451794116771288,0.22144557887392358,-0.0036950903125,0.094104,0,file256.xlsx_vert
0.02843132894358682,-0.14156021119941292,0.2604168305246355,-0.003688413828125,0.093061,0,file257.xlsx_vert
0.028608211565007733,-0.14483993596903152,0.2801705240886978,-0.0036926332421875004,0.096123,0,file258.xlsx_vert
0.02911725556274578,-0.12732852696443556,0.26032525381174887,-0.0036744029687499997,0.101252,0,file259.xlsx_vert
0.02880422168788601,-0.11864732995778687,0.19459219118145743,-0.0037074919921875,0.096879,0,file26.xlsx_vert
0.028877336760941855,-0.1200025920558001,0.2098466966372814,-0.0036989621874999996,0.101313,0,file260.xlsx_vert
0.028451282537492788,-0.12637839876227064,0.271865797428545,-0.0036541458984375003,0.093525,0,file261.xlsx_vert
0.028642085084077847,-0.14491218290145058,0.28083191226798254,-0.0037130962109375,0.088719,0,file262.xlsx_vert
0.02909767468947127,-0.12437217704138347,0.2985618045614844,-0.0036699781250000003,0.098251,0,file263.xlsx_vert
0.02907623520182615,-0.11959236179443337,0.22704087759918545,-0.0037275369921874997,0.096361,0,file264.xlsx_vert
0.028513282444052226,-0.1366495685249749,0.28054258350522376,-0.00371560390625,0.09766,0,file265.xlsx_vert
0.028562421214264975,-0.1513376685740412,0.29311800690324263,-0.003688874296875,0.095385,0,file266.xlsx_vert
0.02891410015433106,-0.1313809362280766,0.25675189164698997,-0.0036787047656250006,0.096544,0,file267.xlsx_vert
0.028836511875488604,-0.14735289878893293,0.30389675121121273,-0.0037136759765624998,0.104057,0,file268.xlsx_vert
0.029046881371706537,-0.1118511044184704,0.22962035613739085,-0.0037047501953125003,0.102654,0,file269.xlsx_vert
0.028472618249265353,-0.13286067593296397,0.25759635892355526,-0.0037349248828125,0.092427,0,file27.xlsx_vert
0.02850541923875507,-0.12705326448650683,0.20923320187181993,-0.003678439609375,0.09794,0,file270.xlsx_vert
0.02844317743737201,-0.13212775212314373,0.2499677611600477,-0.0036866751562499994,0.092159,0,file271.xlsx_vert
0.028802268985060425,-0.12422370826919901,0.26659116531565896,-0.0036677059765624995,0.093043,0,file272.xlsx_vert
0.02921012640518615,-0.1119287874769683,0.27050003652363275,-0.0037302349999999997,0.099965,0,file273.xlsx_vert
0.028757916124625173,-0.13210785353143265,0.22030034453556668,-0.0036906155078125,0.092512,0,file274.xlsx_vert
0.028426357759680842,-0.15388607672581522,0.28039105737751235,-0.0037296097265625,0.094342,0,file275.xlsx_vert
0.02861952122599939,-0.14590943597610506,0.2803256428566212,-0.0037066115234375002,0.094336,0,file276.xlsx_vert
0.029064866576228168,-0.12668360063583275,0.2760720416659961,-0.0036826276171875,0.099483,0,file277.xlsx_vert
0.028751454638832243,-0.14736762444200968,0.25096159382885963,-0.00376672703125,0.096281,0,file278.xlsx_vert
0.028831711124425216,-0.11303973006861645,0.20284265108803057,-0.0036849034765624998,0.103807,0,file279.xlsx_vert
0.028802457305255304,-0.13742535918358967,0.2483605699896465,-0.0037188613671875,0.095025,0,file28.xlsx_vert
0.028337731079844657,-0.13209358963779186,0.22810770810694692,-0.00371771515625,0.092262,0,file280.xlsx_vert
0.028636718669557356,-0.14185140161021415,0.22982969086442706,-0.0036966523437499997,0.088695,0,file281.xlsx_vert
0.029049387504251244,-0.1269751802605931,0.28855578964333084,-0.0036752982421875,0.106039,0,file282.xlsx_vert
0.02907286949672686,-0.1208652377877727,0.22697415430520884,-0.0036955055859375003,0.099251,0,file283.xlsx_vert
0.02838528993790594,-0.13583411362609302,0.28703557666350044,-0.003680208984375,0.094348,0,file284.xlsx_vert
0.02849659552909964,-0.14911784334240322,0.2757427053519792,-0.0036519954296874995,0.09769,0,file285.xlsx_vert
0.028793280313762007,-0.13614244318838384,0.31274279440132613,-0.0036736596093750002,0.098885,0,file286.xlsx_vert
0.029046923392313104,-0.12289654579062258,0.23208397392482238,-0.0036955552343750004,0.098806,0,file287.xlsx_vert
0.02855329945682312,-0.1255333177704497,0.23561486879028815,-0.003660784375,0.091104,0,file288.xlsx_vert
0.028973664932102298,-0.1435440580523791,0.2691119271256195,-0.0037158779687499997,0.092336,0,file289.xlsx_vert
0.02927067758439109,-0.11930298351220672,0.29625907063234846,-0.0037228460937499997,0.102788,0,file29.xlsx_vert
0.028443006349484858,-0.14374853631981566,0.2633745657840554,-0.0036558362109375005,0.089847,0,file290.xlsx_vert
0.02882092425607842,-0.13040984749721923,0.2689617835787437,-0.0036738557812500006,0.105301,0,file291.xlsx_vert
0.02921948776169727,-0.11823783327161438,0.28182752380777476,-0.0037069183984375,0.100325,0,file292.xlsx_vert
0.028774028723558675,-0.13352513642832903,0.25190178850227785,-0.0036847528515624992,0.096781,0,file293.xlsx_vert
0.02834771095473363,-0.14644790889096923,0.28560355196758147,-0.003685387109375,0.097903,0,file294.xlsx_vert
0.02862879108098543,-0.1460931601740955,0.26832041082033076,-0.0036839563671874995,0.095312,0,file295.xlsx_vert
0.02904420083273402,-0.13849606971060371,0.28821405652788457,-0.00369724484375,0.096013,0,file296.xlsx_vert
0.028819790710083372,-0.12435545275228636,0.17393519792372647,-0.0036810585546875,0.094659,0,file297.xlsx_vert
0.028399930867432775,-0.1297372331891164,0.2740424495235052,-0.0036255062109375002,0.091781,0,file298.xlsx_vert
0.028644079724930317,-0.14298370466205268,0.2676684056686365,-0.0036213837109375004,0.09808,0,file299.xlsx_vert
0.028879249408682132,-0.12867787879844755,0.21684633708055312,-0.0037383280078125,0.09486,0,file3.xlsx_vert
0.029001347355460408,-0.11850136362535105,0.23686817743930266,-0.0037265804296874993,0.095568,0,file30.xlsx_vert
0.029324788771015683,-0.12901753888818498,0.23254023140207902,-0.00366531171875,0.096519,0,file300.xlsx_vert
0.029071734042394493,-0.1277087516273472,0.32841046712426136,-0.003667258671875,0.098568,0,file301.xlsx_vert
0.02903803440068678,-0.12461892088796517,0.2220957075039327,-0.00369445953125,0.094269,0,file302.xlsx_vert
0.028485523852139708,-0.14244060851820103,0.24092874510376516,-0.0036696608203124997,0.091232,0,file303.xlsx_vert
0.028517544933158036,-0.1459221782103607,0.3313840783453701,-0.0036716189062499993,0.103593,0,file304.xlsx_vert
0.02890036726166336,-0.1409240135934869,0.2941567337794804,-0.0036599476953125,0.094726,0,file305.xlsx_vert
0.02908307437443883,-0.120410160084667,0.25891348837994954,-0.0036861948437500003,0.103453,0,file306.xlsx_vert
0.028539788372998615,-0.11656082149618363,0.220853255087063,-0.00367366109375,0.102337,0,file307.xlsx_vert
0.028460681896924567,-0.14123905217923993,0.2677561028035145,-0.0036732878515625,0.098696,0,file308.xlsx_vert
0.028836951254453354,-0.12408771544154887,0.26863936852633774,-0.00371810875,0.101703,0,file309.xlsx_vert
0.028530702530866724,-0.14837587117639114,0.2784416469910709,-0.0037132698828125006,0.095982,0,file31.xlsx_vert
0.029199713186937537,-0.1169972076107743,0.2831416166628684,-0.0037003280078125,0.101941,0,file310.xlsx_vert
0.029024742413599147,-0.11789330386060992,0.20621773908860064,-0.0037085540625000006,0.107875,0,file311.xlsx_vert
0.028685831734706842,-0.12515933477224203,0.20483388340795816,-0.0036705526953125,0.092634,0,file312.xlsx_vert
0.028501287703766837,-0.15113732459537865,0.2966676285249501,-0.0037018423437499997,0.102124,0,file313.xlsx_vert
0.028579151431122773,-0.14749668103443137,0.2769473187622671,-0.00368165734375,0.097513,0,file314.xlsx_vert
0.029083278612922495,-0.12851558165699764,0.27654671786638696,-0.0036789047656250002,0.098068,0,file315.xlsx_vert
0.02877882523013136,-0.11949831644298765,0.22130541311916252,-0.0037208745703124994,0.10202,0,file316.xlsx_vert
0.028400150923546082,-0.13010269536461122,0.2917670237883354,-0.0037278565234375,0.092342,0,file317.xlsx_vert
0.028561495573816247,-0.14731527350690485,0.2483816670521235,-0.0037168364062500005,0.089799,0,file318.xlsx_vert
0.029173482543942517,-0.12442103555288202,0.30803250442530317,-0.0037136798437499997,0.10216,0,file319.xlsx_vert
0.02861358912732588,-0.14652446574390088,0.21755354638719737,-0.0037255653125,0.099062,0,file32.xlsx_vert
0.02901635650142406,-0.12337223463768557,0.24446136380537586,-0.0036951066406250006,0.094671,0,file320.xlsx_vert
